web-scraper-order,web-scraper-start-url,sport,sport-href,competition
"1680539983-412","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Jan 11 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				












					View Details and Spectator Protocols"
"1680539983-413","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Jan 20 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Riverdale (Tisch Training Gym)
				












					View Details and Spectator Protocols"
"1680539983-414","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Jan 25 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Away

				
					Dalton
				








				
						59-44
				




					View Details and Spectator Protocols"
"1680539983-415","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Jan 27 2023
							 6:00 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				












					View Details and Spectator Protocols"
"1680539989-416","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Nov 19 2022
							 2:00 PM
				

				
	


				
					vs. 
					
						Beacon
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				











				Scrimmage

					View Details and Spectator Protocols"
"1680539989-417","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Nov 30 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Trevor Day
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						43-50
				




					View Details and Spectator Protocols"
"1680539989-418","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Dec 2 2022
							 4:30 PM
				

				
	


				
					
					
						Peg Duggan Tournament - HM vs. Loyola
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						58-45
				




					View Details and Spectator Protocols"
"1680539989-419","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Dec 3 2022
							 5:15 PM
				

				
	


				
					
					
						Peg Duggan Tournament - Championship Game HM vs. Regis
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						47-51
				




					View Details and Spectator Protocols"
"1680539989-420","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Dec 6 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Fannie Lou Hamer
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						52-44
				




					View Details and Spectator Protocols"
"1680539989-421","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Dec 9 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Collegiate
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						62-66
				




					View Details and Spectator Protocols"
"1680539989-422","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Dec 14 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity (Dudley Maxim Gym)
				








				
						56-59
				




					View Details and Spectator Protocols"
"1680539989-423","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Jan 6 2023
							 7:15 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Away

				
					Poly Prep
				








				
						51-90
				




					View Details and Spectator Protocols"
"1680539989-424","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Jan 7 2023
							 2:00 PM
				

				
	


				
					vs. 
					
						Beacon
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						42-40
				




					View Details and Spectator Protocols"
"1680539989-425","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/9","Jan 11 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				








				
						45-54
				




					View Details and Spectator Protocols"
"1680539992-426","https://www.horacemann.org/athletics/teams-programs","Water Polo -  MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/71","Sep 20 2022
							 3:00 PM
				

				
	
			Water Polo -  MD


				
					vs. 
					
						Trinity
					
				















					View Details"
"1680539992-427","https://www.horacemann.org/athletics/teams-programs","Water Polo -  MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/71","Oct 13 2022
							 4:15 PM
				

				
	
			Water Polo -  MD


				
					vs. 
					
						Pingry
					
				















					View Details"
"1680539992-428","https://www.horacemann.org/athletics/teams-programs","Water Polo -  MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/71","Oct 20 2022
							 4:15 PM
				

				
	
			Water Polo -  MD


				
					vs. 
					
						Pingry
					
				















					View Details"
"1680539992-429","https://www.horacemann.org/athletics/teams-programs","Water Polo -  MD","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/71","Oct 27 2022
							 4:00 PM
				

				
	
			Water Polo -  MD


				
					vs. 
					
						Trinity
					
				















					View Details"
"1680539997-430","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Sep 7 2022
							 5:15 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						St Peter's Prep
					
				















					View Details"
"1680539997-431","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Sep 12 2022
							 4:00 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						St. Benedict's Prep
					
				















					View Details"
"1680539997-432","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Sep 21 2022
							 5:15 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						Fieldston
					
				















					View Details"
"1680539997-433","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Sep 23 2022
							 5:00 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						Staples HS
					
				















					View Details"
"1680539997-434","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Sep 30 2022
							 5:00 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						Pingry
					
				















					View Details"
"1680539997-435","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Oct 6 2022
							 4:30 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						Riverdale
					
				















					View Details"
"1680539997-436","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Oct 7 2022
							 5:00 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						Staples HS
					
				













				
						CANCELLED
				


					View Details"
"1680539997-437","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Oct 12 2022
							 5:00 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						Trinity
					
				















					View Details"
"1680539997-438","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Oct 17 2022
							 5:15 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						Fieldston
					
				















					View Details"
"1680539997-439","https://www.horacemann.org/athletics/teams-programs","Water Polo -  JV","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/70","Oct 21 2022
							 5:00 PM
				

				
	
			Water Polo -  JV


				
					vs. 
					
						St. Benedict's Prep
					
				















					View Details"
"1680540000-440","https://www.horacemann.org/athletics/teams-programs","Water Polo -  Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/66","Sep 7 2022
							 4:15 PM
				

				
	
			Water Polo -  Varsity


				
					vs. 
					
						St Peter's Prep
					
				















					View Details"
"1680540000-441","https://www.horacemann.org/athletics/teams-programs","Water Polo -  Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/66","Sep 9 2022
							 4:00 PM
				

				
	
			Water Polo -  Varsity


				
					
					
						HM Maroon vs. White
					
				















					View Details"
"1680540000-442","https://www.horacemann.org/athletics/teams-programs","Water Polo -  Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/66","Sep 12 2022
							 5:00 PM
				

				
	
			Water Polo -  Varsity


				
					vs. 
					
						St. Benedict's Prep
					
				















					View Details"
"1680540000-443","https://www.horacemann.org/athletics/teams-programs","Water Polo -  Varsity","https://www.horacemann.org/athletics/teams-programs/fall-team-directory/~athletics-team-id/66","Sep 14 2022
							 4:00 PM
				

				
	
			Water Polo -  Varsity


				
					vs. 
					
						Trinity
					
				















					View Details"
